Gesture U,"[0.02873042, 1.4939818, -10.218452, 8.082825, 11.60709, -5.3725886, 6.0046577, -0.8523358, 2.9496565, 1.2449849, 0.62249243, 0.58418524, 1.4652514]","[11.769896, 13.302185, 1.3024458, 0.41180268, 10.04607, 2.4995465, 1.532289, 11.741165, 8.226477, 9.682152, 9.701305, 9.222465, 9.251195]","[4.7500963, 4.405331, 0.31603462, 3.8594532, 19.306843, -1.5993267, 6.1004257, 11.33894, 2.9113493, 3.2848446, 4.367024, 3.5529952, 3.323152]"
Gesture U,"[0.7661445, 7.843405, -5.9280434, 12.698846, 8.283937, -8.7053175, 4.8267107, 10.955867, 1.1779473, 1.436521, -0.21068975, 1.1875241, 0.24899697]","[13.857639, 6.789956, 0.49799395, 0.5363012, 7.019799, 2.27928, 0.10534488, 8.647857, 6.847417, 9.021352, 9.883265, 9.825804, 9.385271]","[6.445191, -1.1683705, 0.46926352, 5.5641246, 16.16565, -0.6703765, 5.6407394, 13.867216, 2.3750482, 1.4652514, 2.4133554, 2.5474305, 1.6567876]"
Gesture U,"[7.1730285, -1.043872, -0.6512229, 13.9438305, 4.098873, -7.0581064, 11.080365, -0.1340753, 0.89064306, 1.2449849, 0.78529817, 0.49799395]","[12.50731, 9.586384, -3.2944214, 3.323152, 9.3182335, -0.4213795, 6.9527617, 9.126697, 8.619126, 9.643845, 9.356541, 9.423578]","[3.1603463, 2.5570073, -0.90021986, 10.821792, 16.203957, -3.6583402, 10.7356, 8.762778, 0.8523358, 1.7812861, 1.8100165, 1.3503298]"
Gesture U,"[0.08619126, -0.5554548, 1.9440918, 14.298173, 7.3166804, -12.430696, 4.1946416, 8.312668, -2.135628, 0.12449849, 0.6512229, 0.45968673, -0.16280572, 0.58418524]","[13.350069, 8.226477, -1.8004397, 2.3942018, 10.237606, 0.12449849, 2.1260512, 13.503298, 5.583278, 9.203311, 9.80665, 9.739613, 10.055647, 9.212888]","[6.5984197, 3.0358477, -0.6799533, 7.8529816, 14.60463, -4.865018, 3.064578, 15.820885, 3.1124623, -0.7182605, 2.7581203, 1.982399, 2.1547816, 1.6184803]"
Gesture U,"[-0.5746084, 1.0055647, -13.340492, 10.94629, 7.07726, -13.378799, 7.3166804, 2.5378537, 0.7757214, 1.2641385, 1.1971009, 0.842759]","[11.760319, 12.689269, -1.1109096, -0.1436521, 10.5440645, 1.2737153, 0.25857377, 11.204864, 6.991069, 9.011775, 9.931149, 9.375694]","[5.813122, 5.765238, -1.8483237, 3.1794999, 18.674774, -3.6583402, 5.2959743, 13.2351465, 1.5035586, 2.2888567, 2.7006595, 2.1452048]"
Gesture U,"[0.1340753, 7.6135616, -2.078167, 17.630901, -0.58418524, -7.8050976, 10.496181, -0.7565677, 4.0222588, 2.6431987, 3.3806129]","[12.440272, 10.6877165, -4.8267107, 6.579266, 10.065224, -1.3311762, 8.2169, 8.590396, 7.795521, 8.762778, 8.90643]","[7.038953, 4.9895163, -2.585738, 13.359646, 10.199299, -4.003105, 10.1226845, 5.8801594, 3.0550013, 3.7541082, 3.5434184]"
Gesture U,"[4.453215, -0.41180268, 0.81402856, 13.8959465, -0.7757214, -4.462792, 10.553641, -2.566584, 4.3957543, 3.8977604, 1.9728222, 1.8100165]","[14.805743, 5.3821654, -1.5227122, 5.2863975, 8.341399, -0.32561144, 6.6654577, 9.682152, 7.5944076, 9.404425, 9.768343, 9.519346]","[6.7708025, -1.283292, 0.39264908, 13.752295, 10.429143, -2.8538885, 11.9614315, 8.6574335, 0.90979666, 1.934515, 2.4229321, 3.0933087]"
Gesture U,"[4.7884035, -8.054094, 14.355634, 6.943185, -9.011775, 13.905523, -1.4939818, 3.6296098, 2.9400797, 2.5091233, 4.1276035, 3.3423057]","[16.01242, 0.37349546, 2.0398598, 12.995727, -1.9536686, 7.249643, 7.9104424, 7.6231384, 9.500193, 9.299079, 9.165004, 9.088389]","[8.820239, -1.0534488, 7.5944076, 13.024457, -0.93852705, 14.221559, 8.159439, 2.6623523, 1.8387469, 1.8866309, 1.6184803, 0.7661445]"
Gesture U,"[5.889736, -0.7565677, 2.5570073, 12.4785795, -3.9073372, -0.6607997, 10.907983, -1.8291701, 1.6663644, 1.8770541, 0.6991069, 5.2002063]","[13.761871, 5.7748146, -3.1316159, 9.097966, 5.104438, -1.0151415, 8.408437, 7.5082164, 8.7532015, 10.093954, 9.835381, 8.418014]","[6.3206925, 1.6376339, 1.1013328, 18.65562, 3.5051112, -0.5746084, 15.935806, 6.742072, 1.5801731, 2.767697, 2.1643584, 0.4309563]"
Gesture U,"[1.4077905, 1.9632454, 2.1260512, -1.5131354, -3.016694, 14.432248, 4.1276035, -7.929596, 7.0964136, -1.3694834, -1.1204864, 1.2066777, 1.1300632, 0.7565677, 1.0726024, 1.6472107]","[9.308656, 8.264784, 10.6877165, 8.561666, -7.019799, 1.2066777, 7.086837, -0.2777274, -1.1492168, 9.634268, 7.5082164, 8.714894, 8.973468, 8.868123, 8.90643, 8.590396]","[6.751649, 2.6719291, 3.6583402, 4.951209, -3.5817258, 18.722658, 20.264523, -6.397307, 10.783484, 13.828909, 3.5434184, 1.1971009, 4.0892963, 4.0797195, 3.86903, 5.410896]"
Gesture U,"[2.834735, -0.06703765, -1.5227122, 14.882358, 1.1875241, -6.655881, 11.683704, -1.1875241, 3.2848446, 3.3614593, 1.7142484, 1.9728222]","[13.158532, 7.7667904, -1.7238252, 9.433155, 10.505757, -1.5035586, 7.3645644, 9.548077, 6.5505357, 9.787497, 10.0269165, 9.232041]","[8.178593, 4.3766007, -1.7429788, 11.760319, 7.920019, -1.7525556, 11.856087, 9.279925, 0.46926352, 1.8195933, 3.6583402, 2.9592333]"
Gesture U,"[3.9743748, -2.8921957, -2.384625, 12.392388, -0.46926352, -7.07726, 7.967903, 3.0358477, -2.4420857, 2.9113493, 4.9895163, 3.1890767, 3.016694]","[13.196839, 9.500193, -2.3558946, 8.159439, 11.271901, 0.7374141, 2.8538885, 11.425131, 6.6750345, 7.9008656, 9.193734, 9.241618, 9.232041]","[5.2289367, 4.462792, -2.2697031, 10.831368, 9.605537, -3.3327289, 8.341399, 13.378799, 2.2601264, 2.27928, 3.2369606, 3.2082303, 3.3423057]"
Gesture U,"[5.8801594, 1.5705963, -5.2863975, 8.791509, 6.0525417, -3.2848446, 0.6512229, 9.710882, 2.1068976, 1.8004397, 1.7238252, 1.9249382, 1.8387469, 2.0398598]","[12.794614, 8.6095495, 0.05746084, 6.1195793, 14.84405, 3.9935284, 0.41180268, 9.32781, 10.429143, 6.5505357, 8.772355, 9.710882, 9.643845, 9.634268]","[6.0046577, 1.685518, -1.7429788, 4.9416323, 17.803284, 0.7661445, 0.9672575, 14.087482, 9.308656, 2.4995465, 1.3503298, 2.384625, 1.6184803, 1.7621324]"
Gesture U,"[3.4763808, -5.45878, 5.2002063, 9.873688, -2.0015526, -7.565677, 9.155427, 0.545878, -0.7469909, 3.2465374, 1.4460979, 2.3942018]","[15.428236, 2.1547816, -0.7086837, 8.37013, 8.552089, -0.2873042, 5.3438582, 11.540052, 6.646304, 9.299079, 9.749189, 8.963891]","[9.11712, 0.24899697, 0.545878, 18.100164, 10.94629, -4.8745947, 8.628703, 12.612655, 2.3558946, 2.6048915, 2.3942018, 1.9249382]"
Gesture U,"[1.1587936, -2.1547816, 1.8291701, 11.415554, -0.7374141, -6.301539, 9.490616, 4.7022123, -0.78529817, 0.7086837, 0.5650316, 1.6472107, 1.2354081]","[17.669209, 2.7389667, -1.6089035, 5.439626, 7.029376, -0.37349546, 4.4915223, 10.01734, 6.349423, 8.896853, 10.04607, 9.835381, 9.461885]","[12.315774, -2.5761611, 2.0398598, 19.057846, 12.26789, -5.45878, 10.007763, 12.306197, 2.1452048, 0.16280572, 1.4556746, 1.2354081, 1.9153614]"
