Gesture D,"[-0.10534488, 3.2561142, 0.7469909, -0.90021986, -2.6719291, -1.7429788, 3.2082303, -0.45010993, -1.8291701, -1.1875241, 0.19153613, -0.842759, -0.2681506, -0.59376204, -0.6512229, -0.4213795]","[13.072341, 10.113108, 2.336741, 5.497087, 10.084377, 15.428236, 13.215993, 4.3382936, 1.1683705, 10.936713, 13.158532, 7.776367, 9.193734, 9.32781, 9.32781, 9.77792]","[3.3806129, 3.4955344, -0.25857377, -0.095768064, 5.2289367, 7.0485296, 7.7189064, 5.2480903, -4.9703627, 5.085284, 7.0102224, 3.1794999, 4.2999864, 2.4420857, 3.265691, 5.631162]",,,,,,
Gesture D,"[-1.1875241, 1.7525556, 3.9839516, -2.7006595, -3.6487634, -3.8881836, 1.8100165, 1.5610195, -1.043872, -0.8331822, -1.388637, -1.340753, -0.047884032, -0.6991069]","[10.04607, 16.031574, 1.8291701, 4.4244847, 7.833828, 12.382812, 14.78659, 9.356541, -0.047884032, 9.184157, 17.104177, 8.283937, 9.279925, 9.461885]","[2.815581, 4.7979803, 0.1436521, -4.185065, -1.8100165, 7.2592196, 9.586384, 2.9879637, -1.2066777, 2.9975405, 7.4603324, 2.9496565, 3.4476504, 5.6886234]",,,,,,
Gesture D,"[-1.8387469, 5.8801594, 2.087744, -2.27928, -3.5338416, -3.572149, 3.4763808, 0.45010993, 0.6607997, -1.8674773, -0.91937345, -0.49799395, -0.7565677]","[12.689269, 10.275913, 1.4269443, 5.90889, 9.222465, 14.863204, 13.369223, 1.436521, 5.3438582, 16.19438, 8.6095495, 9.222465, 9.739613]","[2.2697031, 3.016694, -0.6703765, -2.0973208, 2.6048915, 8.207323, 4.1180267, 0.8523358, 1.6376339, 3.4572272, 2.432509, 3.2082303, 5.631162]",,,,,,
Gesture D,"[-0.038307227, 1.532289, 2.2122424, -1.8674773, -6.090849, -5.995081, 2.0111294, -0.7278373, 0.1436521, -2.5187001, -1.2162545, -0.9576807, 0.019153614]","[10.457873, 13.417107, 4.0892963, 3.8307228, 7.240066, 16.309301, 13.43626, 3.667917, 1.6567876, 15.466543, 8.695741, 9.030929, 8.925584]","[3.3327289, 3.1411927, 4.8841715, -3.9552212, 5.2002063, 7.6710224, 6.9144545, 0.41180268, -4.414908, 8.034941, 3.572149, 3.86903, 3.265691]",,,,,,
Gesture L,"[-0.5746084, 2.719813, -0.1340753, 0.7374141, 1.7046716, -2.2026656, 3.7732618, -5.7365074, -2.1930888, -0.9672575, -1.3694834]","[11.358093, 13.254301, -0.89064306, 4.31914, 13.685257, 14.690822, 4.261679, 7.153875, 9.653421, 10.0748005, 9.758766]","[2.2505496, 9.097966, -3.8881836, 1.2641385, 8.42759, 9.174581, 0.47884035, 1.1204864, 1.436521, -0.25857377, -2.8538885]",,,,,,
Gesture L,"[-1.484405, 3.7541082, -2.231396, -0.18195933, 1.8100165, 3.667917, -9.557653, -1.4460979, -1.1875241, -0.2777274]","[13.876793, 6.8186865, 0.15322891, 9.059659, 20.896593, 5.7748146, 7.5944076, 9.902418, 9.787497, 9.730036]","[2.1164744, 0.047884032, -5.2289367, -0.8619126, 14.039598, 2.2505496, 4.0414124, 1.8866309, 1.1587936, 5.2959743]",,,,,,
Gesture L,"[-0.8331822, 3.1794999, 0.6991069, -0.50757074, -0.35434186, 3.667917, -11.405977, -3.1124623, 0.36391866, 1.1683705]","[16.002844, 3.763685, 1.982399, 9.720459, 19.182344, 7.9583263, 5.554548, 8.781932, 9.739613, 9.653421]","[2.3463178, 0.24899697, -5.45878, -1.1013328, 10.620679, 2.6431987, 7.680599, 2.2888567, 0.4213795, 1.4269443]",,,,,,
Gesture L,"[0.7374141, 2.2697031, -1.6376339, 0.9768343, -0.41180268, 4.5202527, -11.109096, -1.0726024, 0.05746084, -0.7086837]","[13.627796, 5.8705826, 1.1971009, 9.988609, 14.748282, 9.931149, 6.3589997, 9.11712, 9.433155, 9.385271]","[0.9864111, 0.10534488, -5.48751, -2.2122424, 6.847417, 4.175488, 6.6367273, 2.2409728, 1.8387469, 1.292869]",,,,,,
Gesture L,"[-0.40222588, 2.3463178, -0.9959879, 3.8115692, 0.17238252, 1.7525556, 0.60333884, -4.3957543, -2.9496565, -0.1436521, 0.51714754, -1.5610195]","[14.891934, 7.4124484, 1.1300632, 8.571242, 11.511322, 12.689269, 7.881712, 7.086837, 8.791509, 9.452309, 9.682152, 9.998186]","[2.8634653, 2.7964275, -4.8362875, -0.9768343, 4.2904096, 11.702858, 5.9567738, 5.2385135, 3.7253778, 2.96881, 2.7389667, 5.267244]",,,,,,
Gesture L,"[-1.8100165, -0.90021986, 2.1547816, 2.4995465, 1.733402, -0.20111294, 2.815581, -6.742072, -2.873042, 0.49799395, -0.46926352, -1.9153614]","[12.823344, 12.77546, -0.009576807, 6.8761473, 9.835381, 13.982138, 8.39886, 6.9048777, 8.322245, 8.944737, 9.097966, 9.442732]","[1.7429788, 5.793968, -2.825158, 0.37349546, 1.1204864, 8.2169, 5.841852, 6.751649, 4.663905, 3.265691, 2.834735, -0.9576807]",,,,,,
Gesture L,"[-0.94810385, -1.9632454, 0.78529817, 1.1875241, 3.074155, -0.20111294, 1.733402, 2.9592333, -4.644751, -1.1587936, -0.63206923, -1.388637, 0.6895301]","[9.701305, 11.980585, 13.072341, 3.86903, 2.2601264, 9.107543, 14.18325, 6.847417, 7.019799, 7.920019, 8.552089, 9.3182335, 8.619126]","[2.719813, 2.6910827, 1.436521, -1.0151415, -3.1603463, 1.9536686, 11.109096, 5.9759274, 8.829816, 5.171476, 4.912902, 5.1906295, 2.1452048]",,,,,,
Gesture L,"[-0.90979666, -1.5705963, 1.5705963, -0.41180268, -1.292869, -2.777274, 2.96881, -4.050989, -4.7309427, -0.6991069, -0.45968673, -1.0534488]","[9.911995, 16.443377, 6.435614, 0.2777274, 7.7572136, 14.403518, 10.093954, 6.655881, 7.07726, 8.743625, 9.308656, 9.490616]","[2.078167, 6.6367273, -0.2681506, -4.156334, -1.9440918, 10.601525, 6.8282633, 7.4507556, 4.510676, 3.6774938, 3.5625722, 4.453215]",,,,,,
Gesture L,"[0.18195933, 2.0685902, -0.2777274, 2.4612393, -0.82360536, 2.135628, 2.873042, -6.3302693, -0.31603462, -0.48841715, 0.35434186, 0.02873042]","[13.88637, 7.699753, 1.5705963, 6.981492, 11.003751, 13.503298, 6.2632318, 7.1730285, 8.561666, 9.050082, 9.11712, 9.289502]","[3.3423057, 3.0071173, -4.4244847, 0.29688102, 2.9975405, 11.760319, 5.602432, 6.9719152, 4.2521024, 5.094861, 3.0933087, 2.2505496]",,,,,,
Gesture L,"[-0.50757074, 0.4405331, 1.934515, 0.59376204, 1.1779473, 0.8619126, 4.232949, -5.8322754, -2.2122424, -0.23942018, -0.62249243, 0.92895025]","[10.28549, 16.089035, 2.96881, 1.1013328, 10.208876, 16.19438, 7.4124484, 7.240066, 8.24563, 9.107543, 9.251195, 8.772355]","[1.934515, 3.3997664, 1.2641385, -5.8226986, -1.0726024, 8.647857, 5.305551, 6.531382, 3.3901896, 3.9360676, 3.2848446, 6.655881]",,,,,,
Gesture L,"[-2.8538885, 1.8483237, 3.4572272, -0.2777274, 0.91937345, 2.6623523, 0.5650316, -4.596867, -1.388637, -0.48841715, -0.50757074]","[13.043611, 10.7356, 0.18195933, 4.912902, 11.81778, 13.9917145, 6.2632318, 7.393295, 8.408437, 8.963891, 9.021352]","[2.9496565, 1.5131354, -1.7046716, -0.019153614, 5.305551, 7.9391727, 8.015787, 7.2209125, 4.3766007, 3.371036, 5.93762]",,,,,,
Gesture L,"[-3.4380736, 1.3215994, 2.882619, 1.8770541, -1.8291701, -0.40222588, 3.217807, -2.3558946, -2.2888567, -1.292869, -0.36391866, -1.4652514]","[12.679692, 11.291056, 0.94810385, 5.21936, 11.224017, 13.666103, 8.580819, 7.0581064, 7.4124484, 8.523358, 8.858546, 9.174581]","[3.5338416, 3.122039, -1.9057846, -0.7182605, 1.1204864, 7.776367, 5.6790466, 7.3645644, 4.7500963, 5.6407394, 4.0222588, 7.2304893]",,,,,,
Gesture L,"[-0.12449849, 2.2218192, 0.7661445, 3.0358477, -0.5267244, 1.8579005, -1.9249382, -3.0358477, -1.091756, -0.4213795, 0.0]","[13.809755, 3.3997664, 2.384625, 9.998186, 14.920665, 9.672575, 7.9487495, 7.6135616, 8.810662, 9.050082, 8.810662]","[4.9224787, 1.4652514, -5.2289367, -1.733402, 9.021352, 5.104438, 5.841852, 4.1276035, 3.6391866, 3.5625722, 5.7748146]",,,,,,
Gesture L,"[-2.6623523, 1.5801731, 3.0550013, 1.4077905, -2.327164, 1.7525556, 2.1930888, -3.1507695, -4.0797195, -0.81402856, -0.009576807, -1.2354081]","[12.105083, 12.679692, -0.29688102, 5.535394, 10.793061, 12.880805, 10.065224, 6.196194, 7.326257, 8.465898, 9.107543, 8.647857]","[2.2409728, 4.644751, -2.27928, 0.842759, 1.7908629, 8.236053, 7.0485296, 6.244078, 5.602432, 4.309563, 3.667917, -4.999093]",,,,,,
Gesture L,"[-4.0701427, 3.9839516, 3.1124623, 2.5761611, -1.532289, -0.08619126, 5.5162406, -6.215348, -0.9576807, -0.31603462, -1.0055647]","[13.464991, 9.672575, 0.37349546, 5.401319, 9.969456, 15.792154, 6.7803793, 7.019799, 8.207323, 8.801085, 9.356541]","[4.855441, 2.3080103, -2.72939, -0.90979666, 1.1587936, 7.9966335, 4.5681367, 7.2592196, 4.7500963, 4.175488, -1.5035586]",,,,,,
Gesture L,"[-2.480393, 0.7374141, 4.012682, 0.94810385, 0.038307227, -2.183512, 3.4476504, -0.6991069, -3.8881836, 0.0, -0.21068975, -1.4269443]","[11.405977, 13.120225, 1.0055647, 4.0892963, 9.212888, 14.432248, 8.360553, 7.2304893, 7.881712, 8.599973, 9.165004, 9.586384]","[3.514688, 8.437167, -2.2984335, -1.9153614, -0.46926352, 9.892841, 6.5696893, 6.579266, 6.531382, 4.55856, 2.183512, 6.157887]",,,,,,
Gesture L,"[-1.1300632, -0.545878, 2.0111294, 1.436521, 0.7374141, -4.721366, 0.82360536, 1.2258313, -3.169923, -0.61291564, -0.8331822, -0.4309563, -0.11492168]","[9.9790325, 15.571888, 2.4612393, 1.7812861, 9.203311, 14.106636, 10.01734, 7.019799, 7.52737, 8.331821, 8.801085, 8.6574335, 9.030929]","[3.3518825, 7.3549876, 1.4460979, -5.5737014, 0.34476504, 10.831368, 6.4643445, 5.899313, 6.6367273, 4.7500963, 4.8841715, 4.223372, 9.404425]",,,,,,
Gesture L,"[-4.606444, 2.1260512, 2.719813, 3.2944214, -2.1643584, 1.532289, 2.087744, -3.5434184, -0.8331822, -0.06703765, -0.019153614]","[15.840038, 7.067683, -1.283292, 6.157887, 14.393941, 11.21444, 7.5561004, 7.776367, 8.073248, 8.858546, 9.088389]","[7.393295, 1.8291701, -3.5051112, -0.41180268, 3.9839516, 6.7803793, 6.215348, 7.929596, 3.9552212, 3.7062242, 3.4093432]",,,,,,
Gesture L,"[-4.663905, 2.4899697, 1.5801731, 1.8770541, -2.920926, 2.4037786, -0.5554548, -2.920926, -0.6895301, -0.5267244, -0.48841715, -0.047884032]","[15.035586, 5.707777, 0.9768343, 7.3549876, 11.9135475, 12.133814, 7.6710224, 7.2304893, 8.37013, 8.954314, 9.241618, 9.165004]","[6.9623384, 1.9536686, -3.2369606, -1.043872, 4.414908, 9.56723, 6.7803793, 5.085284, 3.8402996, 3.8498764, 3.6583402, 6.8282633]",,,,,,
Gesture L,"[-3.6296098, 2.8634653, 2.183512, 3.8977604, -3.0262709, -0.038307227, 3.9264908, -2.6623523, -0.4213795, -0.19153613]","[13.9438305, 8.7053175, 0.39264908, 6.6846113, 12.287044, 13.397953, 8.571242, 7.843405, 8.1881695, 9.040505]","[5.6407394, 2.719813, -3.1028855, -1.1587936, 2.873042, 5.1140146, 4.865018, 6.742072, 3.8498764, 3.6966474]",,,,,,
Gesture A,"[1.5227122, -0.2873042, 0.9768343, -1.532289, -1.1779473, 14.796166, -1.3503298, -3.6774938, -7.4124484, -3.4955344, 4.5298295]","[8.111555, 8.42759, 8.561666, 6.799533, 7.776367, 13.378799, -0.8619126, -0.47884035, 15.035586, 7.086837, 9.911995]","[3.7445314, 4.232949, 6.339846, 4.453215, 1.4748282, 8.561666, -4.6351743, -8.504205, 4.9416323, -0.39264908, 1.541866]",,,,,,
Gesture A,"[0.08619126, -0.7757214, 9.720459, -4.414908, 5.4779334, -16.338032, 10.91756, 2.5761611, -5.7843914]","[7.603985, 7.7189064, 16.280571, -6.789956, 10.850522, 6.4739213, 9.691729, 9.9790325, 8.772355]","[5.793968, 7.97748, 16.280571, -7.642292, -0.50757074, 8.552089, 2.7102363, 0.50757074, 0.48841715]",,,,,,
Gesture A,"[-1.6089035, 4.5777135, 6.9048777, -2.4229321, -8.054094, 2.7102363, 6.9527617, -6.885724, -2.183512]","[8.935161, 8.571242, 10.936713, -2.6240451, 14.997279, 8.111555, 9.701305, 8.37013, 9.797073]","[1.5131354, 4.060566, 6.4068837, -6.215348, 4.6926355, -1.0247183, -2.1068976, 2.327164, 1.0821792]",,,,,,
Gesture A,"[-1.9632454, -4.673482, 9.557653, -6.6367273, -2.873042, 2.0590134, 7.7093296, -5.315128, -1.2354081, -0.40222588, -0.6991069, -0.9576807]","[10.007763, 4.2042184, 15.562311, -2.4612393, 13.781025, 5.2959743, 9.050082, 8.149862, 9.356541, 10.084377, 9.710882, 9.682152]","[0.5650316, -0.5746084, 2.2697031, -5.0374002, 1.3790601, 4.5394063, 1.484405, 3.5338416, 1.733402, 1.0342951, 1.1013328, 1.2066777]",,,,,,
Gesture A,"[-0.29688102, 5.3821654, -2.5570073, -0.076614454, -9.758766, 3.4763808, 4.9799395, -3.323152, -0.11492168, -0.842759, -0.6607997]","[9.481039, 17.583017, 3.0454245, 4.0414124, 16.060305, 8.1881695, 9.040505, 9.56723, 9.911995, 9.835381, 9.835381]","[2.0207062, 6.081272, -6.339846, -2.2697031, 1.7717092, -2.9400797, -2.0398598, -0.61291564, -0.60333884, -0.79487497, -0.63206923]",,,,,,
Gesture A,"[-1.340753, 10.409989, -0.9672575, -0.4309563, -9.414001, -0.63206923, 6.7612257, -0.8810662, -2.3175871, -0.5746084]","[7.249643, 17.985243, 3.8594532, 4.5872903, 15.05474, 7.383718, 8.983045, 8.858546, 9.959879, 9.940725]","[-0.076614454, 3.3423057, -4.050989, -4.8937483, -0.7182605, -3.2465374, -5.257667, -2.2122424, -0.5650316, -1.1300632]",,,,,,
Gesture A,"[-0.9768343, 9.308656, -0.30645782, -2.3654714, -1.6472107, -4.8841715, 6.6846113, 1.6663644, -2.7868507, -0.2873042, -0.51714754]","[8.015787, 18.760965, 5.8226986, 3.0071173, 13.67568, 9.14585, 9.232041, 9.136273, 10.007763, 9.624691, 9.825804]","[-0.91937345, 2.2026656, -0.7661445, -4.817134, -2.2026656, -0.7182605, -1.541866, -2.5378537, -0.6895301, -1.5610195, -1.1683705]",,,,,,
Gesture A,"[-1.6759412, 10.036493, -2.0973208, -5.21936, -2.0207062, -7.345411, 7.153875, -3.5529952, -2.384625, -1.5514427, -1.6950948]","[7.144298, 18.933348, 2.1164744, -1.6663644, 16.25184, 4.7884035, 10.160992, 8.762778, 8.973468, 9.720459, 9.749189]","[-0.02873042, 3.1028855, -1.982399, -7.086837, -2.1452048, 0.37349546, -3.0071173, -0.6799533, -3.5817258, -1.7908629, -1.9440918]",,,,,,
Gesture A,"[2.1452048, 1.2066777, -1.1492168, 10.812215, -3.6008794, -5.104438, 7.2783732, 4.6160207, -4.960786, -1.1587936]","[11.626244, 9.662998, 9.165004, 15.849615, -3.7062242, 17.975666, 6.205771, 6.9240313, 7.632715, 9.988609]","[-0.9576807, 1.3215994, -0.019153614, 3.7732618, -3.3806129, 2.0685902, -5.209783, -6.081272, -1.2737153, -3.1028855]",,,,,,
Gesture A,"[2.5761611, 4.5777135, -3.2848446, -9.950302, 6.445191, 6.1195793, -3.217807, -0.7469909]","[11.654974, 12.631808, -1.7717092, 17.180792, 8.379706, 8.274361, 9.749189, 9.56723]","[0.9672575, 1.8100165, -6.5026517, 0.50757074, 0.49799395, -3.5434184, 0.24899697, -1.0726024]",,,,,,
Gesture A,"[-0.8331822, -2.7006595, 11.540052, 3.86903, -2.72939, -7.1155677, -2.087744, 7.9391727, 0.82360536, -5.841852, -0.5650316, -1.2449849, -1.1683705]","[10.0269165, 5.602432, 18.23424, 11.903971, -1.5610195, 11.070788, 7.383718, 8.456321, 8.379706, 9.011775, 9.595961, 9.672575, 9.471462]","[-0.36391866, -1.4077905, 3.1411927, -1.8866309, -2.9113493, -6.5601125, -2.566584, -3.4572272, -3.2561142, -0.46926352, -2.6240451, -2.528277, -2.6910827]",,,,,,
Gesture A,"[-4.357447, 10.6877165, -0.019153614, -0.19153613, -12.11466, 7.335834, 5.046977, -6.3685765, 0.05746084]","[7.642292, 19.460072, 2.1452048, 0.5363012, 18.061857, 7.7572136, 9.136273, 9.126697, 10.180145]","[0.38307226, 8.0924015, -7.3071036, -4.807557, 3.0071173, -0.49799395, -2.3080103, 0.93852705, 1.8770541]",,,,,,
Gesture A,"[9.902418, -2.2888567, -2.566584, -2.9879637, 2.3942018, 10.831368, -6.4739213, -1.5993267, -0.7757214]","[19.354727, 2.0015526, 3.514688, 15.562311, 8.2169, 8.6095495, 8.389283, 9.797073, 10.01734]","[5.9567738, -4.31914, -4.1276035, 0.1340753, -0.17238252, -3.0933087, 3.1890767, 0.31603462, -0.60333884]",,,,,,
Gesture A,"[-0.50757074, -2.8060043, 8.485051, 1.1109096, -2.882619, -7.431602, 2.4899697, 1.8004397, -1.6089035, -1.0726024]","[10.01734, 6.7229185, 16.290148, 5.48751, -0.31603462, 12.899959, 7.374141, 7.4124484, 9.270349, 8.580819]","[0.78529817, 1.2066777, 4.10845, -3.5434184, -7.2592196, -5.746084, -7.144298, -5.21936, -4.050989, -5.707777]",,,,,,
Gesture A,"[0.02873042, 9.078813, -1.5610195, 0.05746084, -5.21936, 6.2249246, -1.0534488, -2.585738, -1.2545617, -0.6991069]","[8.973468, 18.636467, 0.7182605, 3.4476504, 9.461885, 6.339846, 8.159439, 9.040505, 8.714894, 9.212888]","[-3.122039, -2.6048915, -5.3342814, -5.6982, -8.312668, -8.073248, -4.7884035, -3.620033, -4.7022123, -4.7979803]",,,,,,
Gesture A,"[-1.2066777, 12.928689, -0.009576807, -6.703765, 0.33518824, 7.1251445, -3.2848446, -0.16280572]","[7.881712, 20.350714, -0.35434186, 9.595961, 7.3071036, 7.833828, 9.902418, 9.481039]","[-3.2944214, 3.3039982, -5.93762, -3.667917, -4.0318356, -4.8937483, -1.6184803, -3.1028855]",,,,,,
Gesture A,"[9.739613, 0.63206923, -3.5242648, -1.5801731, 6.9623384, -3.5338416, -0.7086837]","[17.72667, 1.8291701, 2.566584, 10.5440645, 9.32781, 9.595961, 9.643845]","[0.1340753, -5.1810527, -5.1235914, -0.89064306, -4.175488, -0.8523358, -2.2218192]",,,,,,
Gesture A,"[1.2258313, 10.371682, -3.1794999, -7.4507556, 4.5777135, 4.3382936, -5.094861, -0.61291564]","[8.6574335, 14.097059, -0.81402856, 12.679692, 6.8665705, 7.603985, 9.921572, 9.969456]","[0.6703765, 3.6583402, -4.663905, -2.9592333, -4.6830587, -5.056554, -0.545878, -1.436521]",,,,,,
Gesture A,"[-0.6895301, 11.932701, -3.2944214, -2.633622, -0.22026655, 6.157887, -4.8745947, -0.35434186, -0.61291564, -0.7469909]","[7.1155677, 15.993267, -2.135628, 15.102624, 6.655881, 8.264784, 9.174581, 9.643845, 9.730036, 9.892841]","[-0.32561144, 4.050989, -4.8458643, -1.1971009, -5.4683566, -4.76925, -1.3311762, -2.585738, -1.1492168, -1.3982137]",,,,,,
Gesture A,"[4.2521024, 10.515334, -3.1890767, -1.0630256, 1.091756, 5.554548, -6.1387334, -0.40222588]","[8.552089, 14.144943, -3.1890767, 14.259866, 7.4507556, 8.829816, 8.322245, 9.873688]","[-0.20111294, 6.0046577, -5.0661306, -2.719813, -3.41892, -4.3957543, -2.030283, -2.3750482]",,,,,,
Gesture A,"[14.518439, -3.4380736, -2.719813, -1.3694834, 7.28795, -0.60333884, -0.009576807, 1.1683705]","[19.479225, 1.2641385, 1.3024458, 11.856087, 9.279925, 9.32781, 10.352529, 9.835381]","[3.1986535, -6.1387334, -6.9144545, 0.29688102, -4.0318356, -1.4939818, -1.1971009, -1.9153614]",,,,,,
Gesture A,"[6.339846, 3.86903, -1.3503298, -5.6215854, 7.5944076, -1.3982137, -2.0015526, -0.9959879]","[13.2351465, 8.571242, -0.37349546, 19.220652, 7.6710224, 8.66701, 9.672575, 9.040505]","[-2.5474305, -0.641646, -3.1028855, -1.3120226, -5.889736, -3.1986535, -3.514688, -3.7924154]",,,,,,
Gesture A,"[6.129156, 11.329363, -4.232949, -2.8538885, 0.10534488, 7.1826053, -4.8937483]","[10.697293, 16.634912, -2.920926, 14.15452, 6.885724, 8.599973, 8.810662]","[-0.095768064, 3.8402996, -6.5696893, -1.6663644, -1.6663644, -5.4204726, -0.58418524]",,,,,,
Gesture U,"[-1.5227122, -2.4995465, -2.2218192, -1.7812861, 2.5378537, 4.0222588, -3.1028855, -3.466804, -2.0207062]","[11.597513, 9.835381, 3.9743748, 2.5953147, 13.962984, 17.899052, 5.803545, 6.83784, 10.01734]","[1.8579005, -2.1930888, -4.3382936, -3.6487634, -1.4460979, 5.2385135, -3.371036, -6.789956, -3.6487634]",,,,,,
Gesture U,"[-3.2752678, -1.8100165, 1.1109096, 8.465898, -7.5848308, -3.8786068, -2.4133554]","[8.7532015, 4.414908, 6.1195793, 20.887016, 4.232949, 6.129156, 9.423578]","[-4.223372, -5.1523223, -2.1547816, 9.902418, -0.2777274, -6.033388, -3.6966474]",,,,,,
Gesture U,"[-2.1164744, -1.8866309, 0.49799395, 8.6095495, -4.7309427, -2.4133554, -1.5801731, -2.1547816]","[8.111555, 2.7389667, 4.711789, 20.140024, 5.707777, 5.861006, 9.557653, 9.11712]","[-4.3861775, -7.2209125, -1.3215994, 8.647857, -0.6703765, -4.8267107, -3.6966474, -3.9456444]",,,,,,
Gesture U,"[-2.528277, -0.92895025, -0.45968673, 7.249643, -0.20111294, -4.510676, -2.0685902, -1.541866]","[9.002198, 7.52737, 1.5801731, 13.474567, 11.195287, 2.4995465, 8.590396, 9.279925]","[-3.8786068, -5.793968, -6.3589997, 0.29688102, 8.42759, -4.6160207, -6.244078, -3.86903]",,,,,,
Gesture U,"[-0.9576807, -1.091756, -0.9864111, 8.820239, -5.1140146, -2.327164, -2.1068976]","[10.67814, 6.6175733, 4.9703627, 20.168755, 6.1770406, 4.4436383, 9.758766]","[-3.1986535, -5.889736, -2.6144683, 6.349423, 0.91937345, -4.4340615, -2.4133554]",,,,,,
Gesture U,"[-0.50757074, -2.6719291, 6.3302693, -3.1603463, -0.4309563, -1.388637]","[7.0102224, 1.6184803, 21.768082, 6.789956, 6.2823853, 10.103531]","[-5.305551, -4.3287168, 9.174581, -1.6663644, -4.7405195, -3.3997664]",,,,,,
Gesture U,"[-1.2737153, -0.90021986, -1.7908629, 0.24899697, 2.8538885, -1.1204864, -5.1523223, -0.9576807, -2.3558946]","[10.457873, 10.132261, 6.349423, 2.1739352, 14.709975, 14.259866, 4.7788267, 8.465898, 9.279925]","[-3.016694, -3.7828386, -5.765238, -3.9552212, -5.659893, 6.205771, -3.41892, -5.1810527, -2.7389667]",,,,,,
Gesture U,"[-0.7469909, -0.6607997, 0.6512229, 1.3982137, -2.5570073, -1.8291701, -1.8100165]","[8.66701, 6.090849, 9.078813, 18.2917, 8.39886, 6.033388, 9.586384]","[-4.3287168, -5.2385135, -4.6351743, 4.405331, -2.4995465, -3.5625722, -3.9839516]",,,,,,
Gesture U,"[-0.31603462, 3.6774938, -0.6512229, -2.336741, -2.8443117]","[2.9113493, 13.694834, 15.20797, 7.086837, 5.9184666]","[-4.1276035, -3.3806129, 2.4133554, -3.6966474, -4.865018]",,,,,,
Gesture U,"[0.39264908, 2.4708161, 7.038953, -4.0414124, -0.842759, -1.1109096, -1.8770541]","[5.5641246, 6.042965, 19.574993, 6.244078, 6.943185, 10.28549, 8.935161]","[-5.6982, -1.7142484, 4.2904096, -1.0630256, -3.620033, -1.5227122, -3.371036]",,,,,,
Gesture U,"[-0.19153613, 0.46926352, -0.22984336, -1.1875241, 4.185065, -4.4915223, -6.090849, -3.620033]","[9.998186, 11.453861, 8.973468, 3.5913026, 7.7093296, 11.281479, 4.0797195, 8.896853]","[-2.4420857, -0.641646, -2.9496565, -4.9320555, 2.1260512, 6.6654577, -3.7924154, -2.1547816]",,,,,,
Gesture U,"[0.39264908, -0.48841715, -0.7278373, 8.762778, -3.083732, -1.7046716, -0.7565677]","[10.907983, 5.0374002, 5.1906295, 18.684351, 7.9008656, 6.0621185, 9.816227]","[-1.091756, -3.4380736, -4.2999864, 6.8282633, -1.0342951, -5.7365074, -4.060566]",,,,,,
Gesture U,"[-1.541866, -0.22026655, -0.45968673, 0.23942018, -4.9895163, -5.755661, -1.3120226, -2.27928]","[9.212888, 10.103531, 6.3206925, 4.1371803, 6.7324953, 4.0414124, 8.90643, 9.289502]","[-3.86903, -3.2944214, -5.0374002, -4.855441, 14.4609785, -4.5394063, -4.453215, -2.528277]",,,,,,
Gesture U,"[-2.6048915, 7.086837, -1.7908629, -2.2697031, -0.545878]","[0.1340753, 20.618866, 7.029376, 5.707777, 9.615114]","[-6.2345014, 5.851429, 1.2737153, -4.7884035, -2.3750482]",,,,,,
Gesture U,"[-0.11492168, -1.0055647, 7.517793, -5.1810527, -1.4173675, -0.7278373]","[7.0006456, 3.8594532, 19.479225, 5.765238, 6.14831, 10.237606]","[-4.673482, -5.9663506, 9.873688, 1.0726024, -5.305551, 0.2681506]",,,,,,
Gesture U,"[-1.7046716, -0.48841715, 2.4708161, -4.4340615, -2.432509, -2.432509]","[8.207323, 5.2863975, 23.041798, 6.0142345, 5.813122, 9.959879]","[-4.2999864, -2.0111294, 8.485051, -0.30645782, -6.703765, -2.633622]",,,,,,
Gesture U,"[-1.5035586, -1.4748282, -1.2449849, -1.2258313, -1.3982137]","[9.414001, 9.212888, 9.356541, 9.414001, 9.270349]","[-3.2944214, -3.3997664, -3.371036, -3.5913026, -3.1603463]",,,,,,
Gesture U,"[2.3558946, 1.733402, -4.175488, -1.6089035, -1.5610195, -1.6472107, -1.6089035]","[4.223372, 16.136919, 5.746084, 8.446744, 9.203311, 9.193734, 8.954314]","[-1.3599066, 11.300632, -5.3438582, -3.7828386, -3.2752678, -3.9264908, -3.821146]",,,,,,
Gesture U,"[-1.13964, 1.5705963, 10.477027, -3.6583402, -3.41892, -1.3599066, -2.4037786, -2.3463178]","[5.861006, 3.1986535, 20.025103, 5.90889, 7.2592196, 9.040505, 8.896853, 9.088389]","[-5.861006, -4.050989, 9.155427, 0.6512229, -4.367024, -4.3766007, -3.572149, -4.3861775]",,,,,,
Gesture U,"[-1.532289, -0.6607997, 3.2944214, -0.35434186, -1.9249382, -1.8674773]","[8.523358, 4.261679, 11.003751, 13.254301, 6.9144545, 7.019799]","[-7.5465236, -4.367024, 2.480393, 3.8881836, -2.432509, -6.0238113]",,,,,,
